Strefa (AB);Zakres (number);Operator (nazwa);Operator (ID);Strefa (nazwa);Strefa (symbol);Obszar numeracyjny;Data modyfikacji
94;94363(8,9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;943637;Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2017-03-16 12:15
94;94364(0,1,4,6);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94364(2,3,5,7-9);Orange Polska S.A.;1;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94365(0,1-8);Orange Polska S.A.;1;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;943659;Telnyx Ireland Limited;13021;KOSZALIN;SN-KO;CA£A SN;2022-03-01 12:15
94;94366(0,7-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94366(1-6);Orange Polska S.A.;1;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94367(0-3,6-7,9);Orange Polska S.A.;1;KOSZALIN;SN-KO;CA£A SN;2016-07-09 12:15
94;94367(4,5,8);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2016-07-09 12:15
94;9437(0,6-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;9437(2,4);Orange Polska S.A.;1;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94371(0,1-3,6-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94371(4,5);Orange Polska S.A.;1;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94373(0,1-4,6-9);Orange Polska S.A.;1;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;943735;P4 Sp. z o.o. (d. 3S S.A.);4408;KOSZALIN;SN-KO;CA£A SN;2018-05-17 12:15
94;94375(1-9);Orange Polska S.A.;1;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;943750;Flexcom Sp. z o.o.;11973;KOSZALIN;SN-KO;CA£A SN;2022-02-19 12:15
94;9438(0,1,3-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94382(0,1-3);Orange Polska S.A.;1;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94382(4-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;9439(0-3,5-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;;2019-08-17 12:15
94;94394(0-2,4-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;;2019-08-17 12:15
94;943943;Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;;2020-04-10 12:15
94;947(5-8);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;;2015-08-14 12:15
94;9470(1-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94700(1-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947000;P4 Sp. z o.o.;92;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94710(6,7);Aiton Caldwell S.A.;8085;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947100;Netia S.A.;6;KOSZALIN;SN-KO;Koszalin;2015-07-20 01:13
94;947101;T-MOBILE POLSKA S.A.;4;KOSZALIN;SN-KO;CA£A SN;2018-04-11 12:15
94;947102;Softblue S.A.;12915;KOSZALIN;SN-KO;CA£A SN;2021-01-15 12:15
94;947103;Flexcom Sp. z o.o.;11973;KOSZALIN;SN-KO;CA£A SN;2022-02-19 12:15
94;947104;TK Telekom Sp. z o.o.;7;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947105;Naukowa i Akademicka Sieæ Komputerowa - Pañstwowy Instytut Badawczy;59;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947108;Peoplefone Polska S.A.;7317;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947109;Vectra S.A.;5568;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94711;T-MOBILE POLSKA S.A.;4;KOSZALIN;SN-KO;Koszalin;2018-04-11 12:15
94;94712(0-1,3-4,9);EXATEL S.A.;18;KOSZALIN;SN-KO;CA£A SN;2019-06-29 12:15
94;94712(7,8);Gawex Media Sp. z o.o.;1111;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947122;Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2022-07-22 12:15
94;947125;TOYA Sp. z o.o.;127;KOSZALIN;SN-KO;CA£A SN;2018-09-18 12:15
94;947126;TARTEL Sp. z o.o.;7269;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94713(1-3);TK Telekom Sp. z o.o.;7;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94713(5-7);Gawex Media Sp. z o.o.;1111;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947130;Vectra S.A.;5568;KOSZALIN;SN-KO;Szczecinek;2015-07-20 01:13
94;947134;Vectra S.A.;5568;KOSZALIN;SN-KO;Œwidwin;2015-07-20 01:13
94;947138;TK KO£OBRZEG Agencja Us³ugowo-Reklamowa Sp. z o.o.;1156;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947139;Softblue S.A.;12915;KOSZALIN;SN-KO;CA£A SN;2021-01-15 12:15
94;94714(2-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947140;T-MOBILE POLSKA S.A.;4;KOSZALIN;SN-KO;CA£A SN;2018-04-11 12:15
94;947141;Netia S.A.;6;KOSZALIN;SN-KO;CA£A SN;2020-04-30 12:15
94;94715(0,6-9);TeleGo sp. z o.o.;9324;KOSZALIN;SN-KO;CA£A SN;2015-09-25 12:15
94;94715(1-5);Orange Polska S.A.;1;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94716(1,6,7);EXATEL S.A.;18;KOSZALIN;SN-KO;;2015-11-13 12:15
94;94716(2,4,5);T-MOBILE POLSKA S.A.;4;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94716(3,8,9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;;2015-11-13 12:15
94;947160;OXYLION S.A.;9891;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94717(0,1);Gawex Media Sp. z o.o.;1111;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94717(4,6,8);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2017-09-30 12:15
94;947172;SYNTELL S.A.;10628;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947173;OXYLION S.A.;9891;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947175;EXATEL S.A.;18;KOSZALIN;SN-KO;CA£A SN;2017-09-30 12:15
94;947177;TARTEL Sp. z o.o.;7269;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947179;VOXNET Sp. z o.o. Sp. k.;728;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94718(0,4-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94718(1-3);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2017-09-30 12:15
94;94719(0,5-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94719(1-4);T-MOBILE POLSKA S.A.;4;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;9472(3-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94720;Telewizja Kablowa Koszalin Sp. z o.o.;2655;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94721(3,4);Netia S.A.;6;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947210;Nettelekom GK Sp. z o.o.;9896;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947211;FREELY Sp. z o.o.;13143;KOSZALIN;SN-KO;CA£A SN;2022-03-11 12:15
94;947212;VARS Sp. z o.o.;3274;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947215;Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2023-11-04 12:46
94;947216;LoVo Sp. z o.o. Spó³ka komandytowa;10664;KOSZALIN;SN-KO;CA£A SN;2020-07-04 12:15
94;947217;Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2018-05-01 12:15
94;947218;IPTELL Sp. z o.o.;7201;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947219;Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2022-07-01 12:16
94;94722;T-MOBILE POLSKA S.A.;4;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;9473(0,3,6-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;9473(4,5);Polkomtel Sp. z o.o.;3;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94731(0-5);Netia S.A.;6;KOSZALIN;SN-KO;CA£A SN;2021-06-10 12:17
94;94731(6-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2021-06-10 12:17
94;94732(0,1);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2021-06-10 12:17
94;94732(2-9);Netia S.A.;6;KOSZALIN;SN-KO;CA£A SN;2021-06-10 12:17
94;9474(0,1-6,8-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94747(0,1-3);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94747(4-6,8,9);EXATEL S.A.;18;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;947477;Telestrada S.A.;4078;KOSZALIN;SN-KO;CA£A SN;2016-04-20 12:15
94;9479(0-3,5-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;;2015-08-14 12:15
94;94794(0-6,8,9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;;2015-08-14 12:15
94;947947;SUDER Sp. z o.o.;10822;KOSZALIN;SN-KO;;2015-08-14 12:15
94;948(1-7);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2019-08-17 12:15
94;9480(0,6-9);Rezerwa techniczna;99992;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;9480(4,5);Rezerwa regulacyjna;99991;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94801(0,7);Rezerwa regulacyjna;99991;KOSZALIN;SN-KO;CA£A SN;2018-09-06 12:15
94;94801(1-6,8,9);Rezerwa regulacyjna;99991;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94802(0,7);Rezerwa regulacyjna;99991;KOSZALIN;SN-KO;CA£A SN;2018-09-06 12:15
94;94802(1-6,8,9);Rezerwa regulacyjna;99991;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94803(1-6,8,9);Rezerwa regulacyjna;99991;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;948030;Rezerwa regulacyjna;99991;KOSZALIN;SN-KO;CA£A SN;2018-09-06 12:15
94;948037;Rezerwa regulacyjna;99991;KOSZALIN;SN-KO;CA£A SN;2018-01-16 12:15
94;9488(0,1-7,9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;94888(4-7);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;;2017-10-31 12:15
94;948880;Multimedia Polska Sp. z o.o.;180;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;948881;VOXBONE SA;7575;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;948882;Multimedia Polska Biznes S.A.;11221;KOSZALIN;SN-KO;;2016-01-16 12:15
94;948883;Multimedia Polska Sp. z o.o.;180;KOSZALIN;SN-KO;;2021-03-12 12:15
94;948888;Polkomtel Sp. z o.o.;3;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;948889;Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2022-07-23 12:15
94;9489(0-3,5-9);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2019-08-17 12:15
94;94894(0-7);Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2021-11-03 12:15
94;948948;Rezerwa Prezesa UKE;99990;KOSZALIN;SN-KO;CA£A SN;2020-04-10 12:15
94;948949;LoVo Sp. z o.o.;7184;KOSZALIN;SN-KO;CA£A SN;2021-11-03 12:15
94;949(0,1-7);Rezerwa regulacyjna;99991;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
94;949(8,9);Rezerwa techniczna;99992;KOSZALIN;SN-KO;CA£A SN;2015-07-20 01:13
95;95(4-6);Rezerwa regulacyjna;99991;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;951(0,1-8);Rezerwa regulacyjna;99991;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;9519;Rezerwa techniczna;99992;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;952(1,3-8);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2019-08-17 12:15
95;9520(1-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95200(4-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2023-06-22 12:20
95;952000;SUDER Sp. z o.o.;10822;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;952001;MEDIDESK Sp. z o.o.;12669;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2021-12-29 12:15
95;952002;P4 Sp. z o.o.;92;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;952003;INEA Sp. z o o.;13009;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2023-06-22 12:20
95;9522(0,1,3-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95222(0,6-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2021-01-12 12:15
95;95222(3-5);T-MOBILE POLSKA S.A.;4;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;952221;TOYA Sp. z o.o.;127;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2021-01-12 12:15
95;952222;INEA Sp. z o o.;13009;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2021-08-07 12:15
95;9529(0-4,6-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2019-08-17 12:15
95;95295(0-1,3-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2019-08-17 12:15
95;952952;Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2020-04-10 12:15
95;953(1,4-8);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;;2019-08-17 12:15
95;9530(2,4,5,9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95300(0,3);P4 Sp. z o.o.;92;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95300(1,2,4-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95301;T-MOBILE POLSKA S.A.;4;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2018-04-11 12:15
95;95303(1-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;953030;P4 Sp. z o.o.;92;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95306(0,1-6,8-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;953067;SLICAN Sp. z o.o.;10012;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95307(1-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;953070;P4 Sp. z o.o.;92;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95308(0-1,9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2020-01-11 12:16
95;95308(3-7);Belgacom International Carrier Services SA/NV;12051;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2020-01-11 12:16
95;953082;Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;953088;Telestrada S.A.;4078;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2016-04-20 12:15
95;9532(0,1,3-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;;2015-10-03 12:15
95;95322(0-4,8,9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;;2015-10-03 12:15
95;95322(5-7);Polkomtel Sp. z o.o.;3;GORZÓW WIELKOPOLSKI;SN-GO;;2015-10-03 12:15
95;9533(0,1,4-7,9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;;2015-12-03 12:15
95;95332(0-4,8,9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;;2015-10-13 12:15
95;95332(5-7);Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;;2015-10-13 12:15
95;95333;Polkomtel Sp. z o.o.;3;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95338(0-4,6-8);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;;2016-06-23 12:15
95;953385;Polkomtel Sp. z o.o.;3;GORZÓW WIELKOPOLSKI;SN-GO;;2015-12-03 12:15
95;953389;Polkomtel Sp. z o.o.;3;GORZÓW WIELKOPOLSKI;SN-GO;;2016-06-23 12:15
95;9539(0-4,6-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;;2019-08-17 12:15
95;95395(0-2,4-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;;2019-08-17 12:15
95;953953;Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;;2020-04-10 12:15
95;9570;Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2019-08-17 12:15
95;9571(0,6);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95711(2-4);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95711(6,9);Vectra S.A.;5568;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95711(7,8);Netia S.A.;6;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;957110;Hyperion S.A.;329;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;957111;Netia S.A.;6;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2020-04-30 12:15
95;957115;Multimedia Polska Sp. z o.o.;180;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95712(0,6-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95712(1-4);TK Telekom Sp. z o.o.;7;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;957125;Polkomtel Sp. z o.o.;3;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95713(0,4-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95713(1-3);T-MOBILE POLSKA S.A.;4;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2018-04-11 12:15
95;95714(0-7,9);Multimedia Polska Sp. z o.o.;180;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2021-09-08 12:15
95;957148;Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2021-09-08 12:15
95;95715(1,7,8);PROVECTOR Sp. z o.o. (d. KSU PROVECTOR Mariusz Dziakowicz);1795;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;957150;e-Telko Sp. z o.o.;11564;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2017-04-19 12:15
95;957152;Naukowa i Akademicka Sieæ Komputerowa - Pañstwowy Instytut Badawczy;59;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;957153;Lubuskie Sieci Œwiat³owodowe Sp. z o.o.;1687;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;957154;IPTELL Sp. z o.o.;7201;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;957155;FREELY Sp. z o.o.;13143;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2022-03-11 12:15
95;957156;DIDWW Ireland Limited;12132;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2018-10-19 12:15
95;957159;E-CHO Sp. z o.o.;5933;GORZÓW WIELKOPOLSKI;SN-GO;Choszczno;2015-07-20 01:13
95;95717(0-6);Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2017-03-16 12:15
95;95717(8,9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;957177;Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2017-03-16 12:15
95;95718(0,1-3,5,6);Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95718(7-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;;2015-10-30 12:15
95;957184;Dialoga Servicios Interactivos S.A.;10930;GORZÓW WIELKOPOLSKI;SN-GO;;2015-10-30 12:15
95;95719(0,1-6);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95719(7-9);Polkomtel Sp. z o.o.;3;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;9572(0,2,5,7-9);Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2017-03-16 12:15
95;95721(0-1,3-9);Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2017-03-16 12:15
95;957212;Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2017-03-16 12:15
95;95723(0,1,3,4,7-9);Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95723(2,5,6);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95724(0,1);Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95724(2-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95726(0,1,3);Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95726(2,4-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;9573(5,6,8,9);Multimedia Polska Sp. z o.o.;180;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95730(0,6-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95730(1-5);TeleGo sp. z o.o.;9324;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95731(0,1,2,4-9);Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;957313;Softblue S.A.;12915;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2021-01-15 12:15
95;95732(0,1-6);Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95732(7-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95733;Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95734(0,6-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95734(1-5);Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95737(0,1,9);Multimedia Polska Sp. z o.o.;180;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95737(2-4);T-MOBILE POLSKA S.A.;4;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2018-04-11 12:15
95;95737(6,7);Aiton Caldwell S.A.;8085;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;957375;VARS Sp. z o.o.;3274;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;957378;Softblue S.A.;12915;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2021-01-15 12:15
95;9574(4,5);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95740(0,1,5-9);Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95740(2-4);T-MOBILE POLSKA S.A.;4;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2015-07-20 01:13
95;95741(0-3,5-9);Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2018-01-13 12:15
95;957414;Rezerwa Prezesa UKE;99990;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2018-01-13 12:15
95;95742(0-4,6-9);Orange Polska S.A.;1;GORZÓW WIELKOPOLSKI;SN-GO;CA£A SN;2016-07-08 12:15
